FUDN;Name;Size;Type;Explanation;Version;Status;Modified
248;DERIVED FROM;1-54;Instructive;NAME OF THE SOURCE EQUIPMENT. [REF: STANAG 2097, AINTP-3];1.0;In Service;03 Dec 07
249;EQUIPMENT COMMON NAME;1-54;Instructive;;1.0;In Service;03 Dec 07
250;BATTLEFIELD GEOMETRY TYPE NAME;1-6;Instructive;THE NAME ASSIGNED TO A BATTLEFIELD GEOMETRY TYPE FOR PURPOSES OF IDENTIFICATION.;1.0;In Service;03 Dec 07
251;SHIP NAME, EXPANDED;1-54;Instructive;;1.0;In Service;03 Dec 07
252;ESTABLISHING AUTHORITY;1-10;Instructive;THE DESIGNATOR OR IDENTIFIER OF THE UNIT WHICH HAS THE AUTHORITY TO ESTABLISH OR COORDINATE THE BATTLEFIELD GEOMETRY.;1.0;In Service;03 Dec 07
253;UNIT NAME, EXPANDED;1-54;Instructive;;1.0;In Service;03 Dec 07
254;EVENT NAME;1-54;Instructive;AGREED NAME OF AN EVENT. [STANAG 2441, AINTP-3];1.0;In Service;03 Dec 07
255;LAST NAME;1-54;Instructive;DEFINES THE SURNAME, OR GIVEN NAME CONFERRED UPON AN INDIVIDUAL AT BIRTH, THROUGH MARRIAGE, OR THROUGH A LEGAL PROCESS. IT CAN ALSO BE THE FAMILY NAME.;1.0;In Service;03 Dec 07
256;FIRST NAME(S);1-54;Instructive;INDICATES THE CHOSEN NAME(S) CONFERRED UPON AN INDIVIDUAL OTHER THAN HIS LAST NAME, BY WHICH HE IS FAMILIARLY KNOWN.;1.0;In Service;03 Dec 07
257;MIDDLE NAME(S) INITIAL(S);1-54;Instructive;INDICATES THE CHOSEN NAME(S) CONFERRED UPON AN INDIVIDUAL, APART FROM HIS FIRST AND LAST NAMES. THESE NAMES MAY BE EXPRESSED THROUGH THE USE OF THE INITIAL LETTERS.;1.0;In Service;03 Dec 07
258;BIRTH NAME;1-54;Instructive;INDICATES THE FAMILY NAME CONFERRED UPON AN INDIVIDUAL AT BIRTH E.G. MAIDEN NAME.;1.0;In Service;03 Dec 07
259;PERSONAL TITLE;1-54;Instructive;;1.0;In Service;03 Dec 07
261;PLACE NAME, EXTENDED;1-54;Instructive;THE GENERALLY UNDERSTOOD NAME OF THE PLACE.;1.0;In Service;03 Dec 07
262;DESTINATION PLACE NAME;1-38;Instructive;THE NAME OF THE INTENDED PLACE OF ARRIVAL OF A PERSON OR OBJECT.;1.0;In Service;03 Dec 07
263;INPORT PLACE NAME;1-38;Instructive;THE NAME OF THE PORT AT WHICH A PERSON OR OBJECT IS CURRENTLY.;1.0;In Service;03 Dec 07
264;VESSEL NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
265;BRAND NAME;1-20;Instructive;THE NAME DESIGNATED FOR A PRODUCT BY THE MANUFACTURER.;1.0;In Service;03 Dec 07
266;NAME OF EDUCATIONAL INSTITUTION;1-54;Instructive;;1.0;In Service;03 Dec 07
269;NAME OF ORIGINAL CLASSIFICATION AUTHORITY;1-55;Instructive;MARKINGS THAT INDICATE THE ORIGINAL CLASSIFICATION AUTHORITY FOR A MESSAGE.;1.0;In Service;03 Dec 07
274;LINK NAME;1-54;Instructive;FIELD FORMAT USED TO INDICATE IN FREE TEXT THE RECOGNIZED NETWORK OR LINK NAME.;1.0;In Service;03 Dec 07
275;ZONE NAME;1-20;Instructive;IDENTIFICATION OF THE LANDING ZONE.;1.0;In Service;03 Dec 07
284;NAME OF NEAREST TOWN;1-38;Instructive;GIVES THE NAME OF THE NEAREST TOWN TO IDENTIFY AND SPECIFY A GEOGRAPHIC POSITION.;1.0;In Service;03 Dec 07
285;NAME AND ADDRESS OF MOVEMENT AGENCY;1-55;Instructive;GIVES THE NAME OF THE NATIONAL HQ ISSUING THE MOVEMENT CREDIT.;1.0;In Service;03 Dec 07
291;CONSIGNOR NAME;1-40;Instructive;;1.0;In Service;03 Dec 07
293;CONSIGNEE NAME;1-40;Instructive;;1.0;In Service;03 Dec 07
295;TARGET LIST NAME;1-54;Instructive;A NAME USED TO IDENTIFY THE TARGET LIST.;1.0;In Service;03 Dec 07
297;AIRCRAFT MANUFACTURER;1-54;Instructive;IDENTIFIES THE MANUFACTURER OF AN AIRCRAFT.;1.0;In Service;03 Dec 07
299;FORCE NAME;1-54;Instructive;THE SPECIFIC NAME FOR A GIVEN FORCE. ;1.0;In Service;03 Dec 07
300;GRID NAME;1-20;Instructive;THE NAME OR DESIGNATOR OF A SPECIFIC GRID USED FOR FORCE DISPOSITION IN TACTICAL MARITIME OPERATIONS.;1.0;In Service;03 Dec 07
301;RELATED ROUTE NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
302;SHORT TITLE (EXPANDED);3-15;Instructive;;1.0;In Service;03 Dec 07
303;AMMUNITION NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
304;RECEIVING UNIT NAME;1-38;Instructive;;1.0;In Service;03 Dec 07
305;NAME OF UNIT CARGO RECEIVED FROM;1-38;Instructive;;1.0;In Service;03 Dec 07
306;PASSENGER NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
308;NAME OF PROVIDING UNIT;1-38;Instructive;;1.0;In Service;03 Dec 07
309;PLACE OF BIRTH;1-54;Instructive;;1.0;In Service;03 Dec 07
310;PLACE OF DEATH;1-54;Instructive;;1.0;In Service;03 Dec 07
311;CASUALTY NAME;1-20;Instructive;;1.0;In Service;03 Dec 07
312;NAME OF ORIGINATING UNIT OF CASUALTY;1-30;Instructive;;1.0;In Service;03 Dec 07
313;NAME OF PRESENT LOCATION OF CASUALTY;1-20;Instructive;;1.0;In Service;03 Dec 07
314;NAME OF LOCATION FROM WHICH THE CASUALTY WAS RECEIVED;1-20;Instructive;;1.0;In Service;03 Dec 07
315;NAME OF LOCATION TO WHICH THE CASUALTY WAS MEDEVACED;1-20;Instructive;;1.0;In Service;03 Dec 07
316;NAME OF LOCATION TO WHICH THE CASUALTY IS PENDING MEDEVAC;1-20;Instructive;;1.0;In Service;03 Dec 07
318;PART IDENTIFICATION DESIGNATOR;1-50;Instructive;;1.0;In Service;03 Dec 07
319;SECURITY CLASSIFICATION AUTHORITY;1-54;Instructive;ACTUAL (ABBREVIATED) NAME OF THE AUTHORITY THAT ASSIGNED THE FIRST SECURITY CLASSIFICATION.;1.0;In Service;03 Dec 07
321;CONVOY TITLE;18-18;Instructive;;1.0;In Service;03 Dec 07
322;COLLECTION PROGRAMME OR PLATFORM;1-54;Instructive;IDENTIFIES THE PLATFORM OR PROGRAMME THAT WAS USED TO COLLECT THE IMAGERY.;1.0;In Service;03 Dec 07
324;IDENTIFICATION GATE NAME;1-20;Instructive;THE NAME OR DESIGNATION OF AN IDENTIFICATION GATE USED FOR AIRCRAFT CONTROL PURPOSES.;1.0;In Service;03 Dec 07
326;SECTOR ANTI-AIR WARFARE COORDINATOR (SAAWC);1-20;Instructive;THE NAME OF THE UNIT DESIGNATED AS SECTOR ANTI-AIR WARFARE COORDINATOR.;1.0;In Service;03 Dec 07
328;COMMERCIAL OWNER;1-30;Instructive;THE COMMERCIAL NAME OF AN OWNER OF AN OBJECT.;1.0;In Service;03 Dec 07
329;TASK NAME;1-38;Instructive;A WORD OR A COMBINATION OF WORDS BY WHICH A TASK IS KNOWN AND IDENTIFIED.;1.0;In Service;03 Dec 07
330;SHIP DEPARTMENT NAME;2-2;Individual;THE NAME OR IDENTIFIER OF A PARTICULAR DEPARTMENT OR SUB-DIVISION OF A SHIP'S INTERNAL ORGANISATION.;1.0;In Service;03 Dec 07
331;AOA APPROACH FORMATION;1-20;Instructive;THE NAME OF THE AMPHIBIOUS OBJECTIVE AREA (AOA) APPROACH FORMATION.;1.0;In Service;03 Dec 07
332;SUPPORTED UNIT NAME;1-38;Instructive;THE NAME OF THE SUPPORTED UNIT.;1.0;In Service;03 Dec 07
333;LAUNCH UNIT NAME;1-38;Instructive;THE NAME OF THE LAUNCH UNIT.;1.0;In Service;03 Dec 07
334;LOADING SHIP NAME;1-15;Instructive;THE NAME OF THE LOADING SHIP;1.0;In Service;03 Dec 07
335;LCS NAME;1-38;Instructive;THE NAME OR DESIGNATOR OF THE LANDING CRAFT AIR CUSHION (LCAC) CONTROL SHIP (LCS).;1.0;In Service;03 Dec 07
336;LCAC LANDING ZONE NAME;1-20;Instructive;THE DESIGNATOR OF THE LCAC LANDING ZONE ASSIGNED TO THE LCAC CONTROL SHIP (LCS), REPEATING AS NECESSARY FOR ALL ZONES ASSIGNED.;1.0;In Service;03 Dec 07
337;HCS LANDING ZONE NAME;1-20;Instructive;THE DESIGNATOR OF THE HCS LANDING ZONE ASSIGNED TO THE HELICOPTER CONTROL SHIP (HCS), REPEATING AS NECESSARY FOR ALL ZONES ASSIGNED.;1.0;In Service;03 Dec 07
338;HT AREA NAME;1-38;Instructive;THE NAME OR IDENTIFIER ASSIGNED TO THE HELICOPTER TRANSPORT AREA.;1.0;In Service;03 Dec 07
339;SHIP ENTRY SEQUENCE;1-38;Instructive;THE NAME OF A SHIP IN THE TASK FORCE, REPEATING AS NECESSARY IN ORDER OF SHIP ENTRY.;1.0;In Service;03 Dec 07
340;HCS NAME;1-38;Instructive;THE NAME OR DESIGNATOR OF THE HELICOPTER CONTROL SHIP (HCS).;1.0;In Service;03 Dec 07
341;SCREEN NAME;1-30;Instructive;IDENTIFIES A SCREEN BY NAME;1.0;In Service;03 Dec 07
350;COMMUNICATION CHANNEL;1-17;Instructive;THE COMMUNICATION CHANNEL NAME IN FREE TEXT.;1.0;In Service;03 Dec 07
395;INTERROGATOR LAST NAME;1-54;Instructive;DEFINES THE SURNAME CONFERRED UPON THE INTERROGATOR AT BIRTH, THROUGH MARRIAGE OR THROUGH A LEGAL PROCESS.;1.0;In Service;03 Dec 07
396;ARRIVAL PORT;1-20;Instructive;;1.0;In Service;03 Dec 07
641;NATO NETWORK IDENTIFIER;9-12;Instructive;;1.0;In Service;03 Dec 07
642;LINK 1 SYSTEM COORDINATE CENTRE NAME;1-30;Instructive;;1.0;In Service;03 Dec 07
643;AIR COMMAND AND CONTROL SYSTEM (ACCS) DESIGNATION;1-30;Instructive;;1.0;In Service;03 Dec 07
644;COMMUNICATIONS PATH;7-8;Individual;DEFINES THE COMMUNICATION PATH TO BE USED.;1.0;In Service;03 Dec 07
