FUDN;Name;Size;Type;Explanation;Version;Status;Modified
234;DATA LINE SEQUENCE NUMBER;1-3;Integer;THE NUMBER INDICATING THE POSITION OF THE TARGETED LINE WITHIN THE PARTICULAR COLUMNAR SET FORMAT BEING AMENDED. THE HEADER LINE IS ALWAYS DATA LINE SEQUENCE NUMBER 1, WITH FOLLOWING DATA LINES NUMBERED SEQUENTIALLY BEGINNING WITH 2.;1.0;In Service;03 Dec 07
235;HNS ICR REQUEST NUMBER;1-10;Instructive;;1.0;In Service;03 Dec 07
238;IMAGE NUMBER;1-14;Instructive;INDICATES AN IMAGERY FRAME NUMBER, SEQUENCE OF FRAME NUMBERS, OR AN INCLUSIVE SET OF FRAME NUMBERS.;1.0;In Service;03 Dec 07
240;UN NA IDENTIFICATION NUMBER;4-4;Integer;SEE STANAG 2909;1.0;In Service;03 Dec 07
241;AIRLIFT MISSION NUMBER;1-12;Instructive;A NUMBER ASSIGNED TO MISSIONS TO MANAGE THEIR ACTIVITIES.;1.0;In Service;03 Dec 07
242;RENDEZVOUS AIRCRAFT MISSION NUMBER;1-12;Instructive;THE NUMBER ASSIGNED TO IDENTIFY ONE AIRCRAFT FROM ANOTHER.;1.0;In Service;03 Dec 07
244;AIMPOINT SUFFIX;2-2;Instructive;A TWO-CHARACTER SUFFIX FOR A BE NUMBER.;1.0;In Service;03 Dec 07
245;SPECIAL HULL NUMBER;1-4;Integer;A NUMBER ASSIGNED TO A SPECIFIC VESSEL, WHICH WHEN ASSOCIATED WITH A SPECIFIC HULL TYPE OR CLASS OF VESSEL, UNIQUELY IDENTIFIES THAT VESSEL.;1.0;In Service;03 Dec 07
246;UNIT LINE NUMBER;7-8;Instructive;A UNIQUE IDENTIFIER FOR A TIME PHASE FORCE DEPLOYMENT DATA ELEMENT AND CAN BE BROKEN INTO MORE SPECIFIC ELEMENTS SUCH AS UIC.;1.0;In Service;03 Dec 07
247;LEG IDENTIFICATION NUMBER;1-4;Integer;THE IDENTIFYING NUMBER ASSIGNED TO A SINGLE LEG OF A MISSION.;1.0;In Service;03 Dec 07
248;REQUIREMENT NUMBER;6-6;Instructive;THE NUMBER ASSIGNED TO UNIQUELY IDENTIFY EACH REQUIREMENT.;1.0;In Service;03 Dec 07
249;ONLOAD LEG REFERENCE NUMBER;1-6;Instructive;THE NUMBER ASSIGNED TO IDENTIFY THE CARGO ONLOAD LEG OF AN AIRLIFT MISSION.;1.0;In Service;03 Dec 07
250;OFFLOAD LEG REFERENCE NUMBER;1-6;Instructive;THE NUMBER ASSIGNED TO IDENTIFY THE CARGO OFFLOAD LEG OF AN AIRLIFT MISSION.;1.0;In Service;03 Dec 07
251;PERSONNEL INCREMENT NUMBER;7-7;Instructive;THE IDENTIFIER THAT UNIQUELY DEFINES EACH NON-UNIT PERSONNEL RECORD.;1.0;In Service;03 Dec 07
252;CARGO INCREMENT NUMBER;7-7;Instructive;THE IDENTIFIER THAT UNIQUELY DEFINES EACH NON-UNIT CARGO RECORD.;1.0;In Service;03 Dec 07
253;CELL SEQUENCE NUMBER;1-1;Integer;THE TANKERS POSITION WITHIN THE AIR REFUELLING CELL.;1.0;In Service;03 Dec 07
254;LASER CORRELATION CODE;4-4;Integer;A CODE THAT ENSURES CORRELATION BETWEEN TARGET DESIGNATION SYSTEM AND WEAPON DELIVERY SYSTEM.;1.0;In Service;03 Dec 07
255;RECEIVER TACAN CHANNEL;2-4;Alphanumeric;PROVIDES THE NUMBER OF THE TACAN CHANNEL OF THE RECEIVER AIRCRAFT DURING REFUELLING, AS DESCRIBED BY THE RELEVANT STANAG 5034.;1.0;In Service;03 Dec 07
256;TANKER TACAN CHANNEL;2-4;Alphanumeric;PROVIDES THE NUMBER OF THE TACAN CHANNEL OF THE TANKER DURING REFUELLING, AS DESCRIBED BY THE RELEVANT STANAG 5034.;1.0;In Service;03 Dec 07
257;POINT NUMBER;1-2;Integer;THE NUMBER ASSIGNED TO A ROUTE POINT OR OTHER REFERENCE POINT.;1.0;In Service;03 Dec 07
258;PRIMARY CONFIGURATION LOAD;1-38;Instructive;THE CONFIGURATION OF THE PRIMARY LOAD OF AN AIRCRAFT.;1.0;In Service;03 Dec 07
259;SECONDARY CONFIGURATION LOAD;1-38;Instructive;THE CONFIGURATION OF THE SECONDARY LOAD OF AN AIRCRAFT.;1.0;In Service;03 Dec 07
260;COORDINATE SEQUENCE;2-2;Integer;A NUMBER WHICH INDICATES THE SEQUENCE ORDER OF A SPECIFIC COORDINATE BOUNDING AN AREA, INSTALLATION OR FACILITY.;1.0;In Service;03 Dec 07
261;PLACE ACCESSION NUMBER;4-4;Instructive;UNIQUE ONE-UP (ROLL-UP) NUMBER GENERATED BY THE RESPONSIBLE PRODUCER (RESPROD) FIRST IDENTIFYING THE PLACE. [REF: STANAG 2439, AINTP-3];1.0;In Service;03 Dec 07
263;STREET NUMBER;1-15;Instructive;HOUSE NUMBER, POST OFFICE BOX, POSTAL STOP, APARTMENT NUMBER, RURAL ROUTE NUMBER, BUILDING NUMBER, ROOM NUMBER, OFFICE OR EQUIVALENT NUMBER USED IN AN ADDRESS. [REF: AINTP-3];1.0;In Service;03 Dec 07
264;PRIMARY CONFIGURATION CODE;1-38;Instructive;THE PRIMARY ORDNANCE MIX CARRIED ON A MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
265;SECONDARY CONFIGURATION CODE;1-38;Instructive;THE SECONDARY ORDNANCE MIX CARRIED ON A MISSION AIRCRAFT.;1.0;In Service;03 Dec 07
266;EQUIPMENT ACCESSION NUMBER;5-5;Alphanumeric;CONSISTS OF AN ALPHA CHARACTER DEFINING THE TYPE OF EQUIPMENT WITH A UNIQUE SEQUENTIAL NUMBER GENERATED BY THE RESPONSIBLE PRODUCER WHO FIRST IDENTIFIED THE EQUIPMENT. [REF: STANAG 2097, AINTP-3];1.0;In Service;03 Dec 07
267;SEQUENCE POINT NUMBER (1-30);1-2;Integer;;1.0;In Service;03 Dec 07
268;FIELD POST NUMBER;1-30;Instructive;THE MILITARY POSTAL CODE USED BY A UNIT. [REF: STANAG 2438, AINTP-3];1.0;In Service;03 Dec 07
269;UNIT ACCESSION NUMBER;5-5;Integer;CONSISTS OF A UNIQUE SEQUENTIAL NUMBER GENERATED BY THE RESPONSIBLE PRODUCER (RESPROD) WHO FIRST IDENTIFIED THE UNIT. [REF: STANAG 2438, AINTP-3];1.0;In Service;03 Dec 07
270;EVENT ACCESSION NUMBER;5-5;Integer;UNIQUE SEQUENTIAL NUMBER GENERATED BY THE RESPONSIBLE PRODUCER (RESPROD) WHO FIRST IDENTIFIES THE EVENT. [REF: STANAG 2441, AINTP-3];1.0;In Service;03 Dec 07
271;BIOGRAPHIC ACCESSION NUMBER;5-5;Integer;;1.0;In Service;03 Dec 07
272;ORDER IDENTIFIER;1-5;Integer;;1.0;In Service;03 Dec 07
274;TRACK LEG;2-2;Integer;THE SEQUENTIAL NUMBER OF A POINT IN AN AIRSPACE TRACK.;1.0;In Service;03 Dec 07
275;GRID CENTRE IDENTIFIER;1-3;Instructive;THE IDENTIFIER GIVEN TO THE CENTRE POINT OF A GRID USED FOR THE DISPOSITION OF MARITIME FORCES.;1.0;In Service;03 Dec 07
277;COMPOSITE AIR OPERATIONS (COMAO) IDENTIFIER;1-15;Instructive;THE IDENTIFIER ASSIGNED TO A COMPOSITE AIR OPERATIONS (COMAO) FORCE.;1.0;In Service;03 Dec 07
278;ROAD NUMBER;1-5;Instructive;;1.0;In Service;03 Dec 07
279;MISSION NUMBER SUPPORTED;1-8;Instructive;THE MISSION NUMBER OF THE MISSION BEING ESCORTED.;1.0;In Service;03 Dec 07
280;NET IN USE IDENTIFIER;1-4;Instructive;THE IDENTIFIER OF THE HAVE QUICK NET IN USE.;1.0;In Service;03 Dec 07
281;SET IN USE IDENTIFIER;1-4;Instructive;THE IDENTIFIER OF THE HAVE QUICK SET IN USE.;1.0;In Service;03 Dec 07
283;LINK NUMBER;1-9;Instructive;ARBITRARY NUMBER ALLOCATED BY THE RECORD ORIGINATOR TO THE LINK.;1.0;In Service;03 Dec 07
284;IDENTIFICATION CODE NUMBER;5-5;Integer;THE CODE NUMBER THAT IDENTIFIES THE PARTICULAR CONVEYANCE TO BE USEDTO TRANSPORT PERSONNEL AND/OR CARGO.;1.0;In Service;03 Dec 07
285;MATERIEL REQUEST NUMBER;5-5;Integer;;1.0;In Service;03 Dec 07
286;MATERIEL RELEASE NUMBER;5-5;Integer;;1.0;In Service;03 Dec 07
287;CROSSING SITE SERIAL NUMBER;1-7;Integer;;1.0;In Service;03 Dec 07
288;ROUTE SECTION NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
289;LANE OR GAP PRIORITY NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
291;IDENTIFIER OF THE SONOBUOY IN PATTERN GAINING CONTACT;1-4;Integer;;1.0;In Service;03 Dec 07
292;RENDEZVOUS BREAKUP TACAN CHANNEL;2-4;Alphanumeric;THE TACAN CHANNEL NUMBER USED BY THE RENDEZVOUS/BREAKUP PARTICIPANTS.;1.0;In Service;03 Dec 07
293;ORDER IDENTIFICATION;5-5;Instructive;;1.0;In Service;03 Dec 07
294;MEDIA REFERENCE NUMBER;1-4;Instructive;THE ASSIGNED REFERENCE NUMBER THAT CORRESPONDS WITH MEDIA TYPE AND ADDRESS REPORTED.;1.0;In Service;03 Dec 07
295;MOBILE TARGET NUMBER;1-30;Instructive;THE UNIQUE IDENTIFIER ASSIGNED TO A MOBILE TARGET.;1.0;In Service;03 Dec 07
296;ROE NUMBER;3-6;Instructive;AN ALPHANUMERIC IDENTIFIER THAT SPECIFIES THE NUMBER, AND IF APPLICABLE, THE PARAGRAPH OF THE ROE BEING INVOKED.;1.0;In Service;03 Dec 07
298;CIRCUIT LINE NUMBER;3-7;Instructive;;1.0;In Service;03 Dec 07
300;POSITION IDENTIFYING NUMBER;1-3;Integer;IDENTIFIES THE POSITION INSIDE THE SEQUENCE OF COLUMNS OIN WHICH A COLUMN IS TO MOVE ON A ROAD MOVEMENT.;1.0;In Service;03 Dec 07
301;SURFACE TRANSPORT REPLY NUMBER;7-7;Instructive;THE NUMBER THAT IDENTIFIES THE REPLY TO A SURFACE TRANSPORT REQUEST.;1.0;In Service;03 Dec 07
304;NATIONAL IDENTIFICATION NUMBER;3-3;Integer;THE IDENTIFICATION NUMBER ASSIGNED TO A SPECIFIC TRAIN DEPARTING A NATION ON A PARTICULAR DAY.;1.0;In Service;03 Dec 07
305;SERIAL NUMBER OF TRAIN;2-2;Integer;;1.0;In Service;03 Dec 07
306;UNIFIED (RAIL) SKETCH BOOK NUMBER;4-7;Instructive;THE IDENTIFICATION NUMBER OF THE SHEET WITHIN THE UNIFIED SKETCH BOOK FOR EXCEPTIONAL MILITARY EQUIPMENT THAT DESCRIBES THE SPECIFIC EQUIPMENT TO BE TRANSPORTED. SEE STANAG 2175.;1.0;In Service;03 Dec 07
307;TARGET ACCESSION NUMBER;5-5;Integer;;1.0;In Service;03 Dec 07
308;IMAGERY ACCESSION NUMBER;5-5;Integer;A UNIQUE SEQUENTIAL NUMBER ALLOCATED TO NEW IMAGERY RECORDS BY THE PRODUCING AGENCY. THIS ROLL-UP NUMBER IS USUALLY SYSTEM MACHINE GENERATED, BUT CAN BE MANUALLY INSERTED.;1.0;In Service;03 Dec 07
309;TARGET LIST NUMBER;5-5;Integer;A NUMERIC IDENTIFIER OF A TARGET LIST.;1.0;In Service;03 Dec 07
310;POST OFFICE BOX NUMBER;1-30;Instructive;INDICATES THE POST OFFICE BOX NUMBER USED BY THE ENTITY.;1.0;In Service;03 Dec 07
311;STAGE NUMBER;1-1;Integer;;1.0;In Service;03 Dec 07
317;TERMINAL AREA MODEL IDENTIFICATION;1-24;Instructive;THE IDENTIFICATION FOR THE TERMINAL AREA MODEL FOR THE JOINT AIR TO SURFACE STANDOFF MISSILE.;1.0;In Service;03 Dec 07
318;4W GRID ROW;2-2;Integer;IDENTIFIES A ROW IN A 4W GRID, ATP 1 VOL 1 CHAP 3;1.0;In Service;03 Dec 07
319;4W GRID COLUMN;1-1;Alphanumeric;IDENTIFIES A COLUMN IN A 4W GRID, ATP 1 VOL 1 CHAP 3;1.0;In Service;03 Dec 07
322;OFFICIAL CASUALTY NUMBER;1-12;Instructive;THIS IS A NUMBER ASSIGNED BY THE MEDICAL REPORTING TEAM TO A PARTICULAR CASUALTY. THIS NUMBER STAYS WITH THE CASUALTY UNTIL HE/SHE IS POSITIVELY IDENTIFIED AND/OR CAN REPORT HIS NATIONAL NUMBER.;1.0;In Service;03 Dec 07
323;MOVEMENT IDENTIFICATION NUMBER;7-20;Instructive;PROVIDES THE UNIQUE IDENTIFIER ALLOCATED BY THE MOVEMENT CONTROL AGENCY AS IN AMOVP1 CHAPTER 5.;1.0;In Service;03 Dec 07
324;SOR NUMBER;1-8;Instructive;ONE THROUGH EIGHT DIGIT NUMBER IDENTIFYING A CERTAIN STATEMENT OF REQUIREMENT.;1.0;In Service;03 Dec 07
325;SERVICE NUMBER;1-30;Instructive;AN ALPHANUMERIC IDENTIFIER ALLOCATED BY A NATION TO EACH INDIVIDUAL SERVING IN THEIR ARMED FORCES.;1.0;In Service;03 Dec 07
328;INTERNATIONAL MARITIME ORGANIZATION (IMO) NUMBER;7-7;Instructive;;1.0;In Service;03 Dec 07
331;GEODETIC INFORMATION PRODUCER IDENTIFIER;2-2;Alphanumeric;;1.0;In Service;03 Dec 07
332;NATIONAL STOCK NUMBER;1-20;Instructive;THE STOCK IDENTIFICATION NUMBER OF AN ARTICLE.;1.0;In Service;03 Dec 07
335;NUMBER OF THE SPAN BEING REPORTED ON;1-2;Integer;THE NUMBER OF THE SPAN WITHIN THE BRIDGE BEING REPORTED.;1.0;In Service;03 Dec 07
336;MCCIS TRACK NUMBER;5-5;Alphanumeric;A 5-CHARACTER ALPHANUMERIC REFERENCE GIVEN TO A CONTACT REPORTED IN THE MARITIME COMMAND, CONTROL AND INFORMATION SYSTEM (MCCIS).;1.0;In Service;03 Dec 07
337;SEQUENTIAL NUMBER;1-3;Integer;SEQUENTIAL NUMBER 1 THROUGH 999.;1.0;In Service;03 Dec 07
338;ALPHABETIC SUFFIX (A-Z);1-1;Alphanumeric;A ONE LETTER ALPHABETIC SUFFIX, A THROUGH Z.;1.0;In Service;03 Dec 07
363;SOFTWARE RELEASE;1-18;Instructive;A UNIQUE DESIGNATOR OF A SOFTWARE RELEASE.;1.0;In Service;03 Dec 07
603;LINK UNIT LINE NUMBER;4-4;Integer;;1.0;In Service;03 Dec 07
604;SADL AIR KEY;1-2;Alphanumeric;THE KEY FOR ESTABLISHING THE SADL NET PLAYERS THAT WILL BE DISPLAYED.;1.0;In Service;03 Dec 07
605;GUARD CHANNEL NUMBER;1-1;Integer;THE NUMBER REPRESENTING THE SETTING FOR THE GUARD CHANNEL TO BE USED.;1.0;In Service;03 Dec 07
606;RF CHANNEL HOP SET NUMBER;1-1;Integer;THE NUMBER REPRESENTING THE SETTING FOR THE RF CHANNEL HOP TO BE USED.;1.0;In Service;03 Dec 07
607;SADL FREQUENCY MAP;1-1;Individual;THE FREQUENCY ON WHICH THE RADIO WILL OPERATE IN A SITUATION AWARENESS DATALINK (SADL).;1.0;In Service;03 Dec 07
608;SADL GATEWAY KEY;1-1;Integer;THE KEY TO SELECT THE SPECIFIC GATEWAY TO BE USED.;1.0;In Service;03 Dec 07
609;TCP IP PORT NUMBER;1-5;Integer;THE PORT USED FOR THE TCP/IP CONNECTION.;1.0;In Service;03 Dec 07
611;BRIGADE LOGICAL CHANNEL NUMBER;1-2;Alphanumeric;THE BRIGADE LOGICAL CHANNEL NUMBER TO RECEIVE BRIGADE SITUATIONAL AWARENESS DATA LINK INFORMATION.;1.0;In Service;03 Dec 07
612;BATTALION LOGICAL CHANNEL NUMBER;1-2;Alphanumeric;THE BATTALION LOGICAL CHANNEL NUMBER TO RECEIVE BRIGADE SITUATIONAL AWARENESS DATA LINK INFORMATION.;1.0;In Service;03 Dec 07
613;SOURCE LINK DESIGNATOR;1-5;Integer;THE SOURCE LINK DESIGNATOR DESIGNATED FOR FORWARDING.;1.0;In Service;03 Dec 07
614;EPLRS DIVISION;1-1;Individual;THE DIVISION IDENTIFICATION USED TO INDICATE AN EPLRS SETTING.;1.0;In Service;03 Dec 07
615;GROUND KEY FREQUENCY MAP;1-1;Individual;THE FREQUENCY ON WHICH THE RADIO WILL OPERATE IN A SITUATION AWARENESS DATA LINK (SADL) ENVIRONMENT.;1.0;In Service;03 Dec 07
671;GUARD NUMBER;5-5;Integer;THE GUARD NUMBER ASSIGNED TO A SATELLITE.;1.0;In Service;03 Dec 07
672;CHANNEL CONNECTOR;2-2;Integer;;1.0;In Service;03 Dec 07
674;FILTER ID NUMBER;1-3;Integer;;1.0;In Service;03 Dec 07
675;AIR CONTROL NET NUMBER;1-3;Integer;THE JTIDS/MIDS NET NUMBER ASSIGNED TO AN AIRCRAFT FOR AIR CONTROL.;1.0;In Service;03 Dec 07
676;FIGHTER-TO-FIGHTER NET NUMBER;1-3;Integer;THE NETWORK PARTICIPATION GROUP (NPG) NET NUMBER BEING USED FOR FIGHTER-TO-FIGHTER DATA LINK COMMUNICATIONS;1.0;In Service;03 Dec 07
677;NATIONAL NETWORK IDENTIFIER;3-3;Integer;;1.0;In Service;03 Dec 07
678;JTIDS NETWORK LIBRARY IDENTIFICATION NUMBER;1-4;Integer;;1.0;In Service;03 Dec 07
679;CALL SIGN LINE NUMBER;4-4;Integer;;1.0;In Service;03 Dec 07
685;UHF FOLLOW ON (UFO) SATELLITE NUMBER;1-2;Integer;;1.0;In Service;03 Dec 07
696;ANCHORAGE IDENTIFIER;2-17;Instructive;THE IDENTIFIER OF AN ANCHORAGE.;1.0;In Service;03 Dec 07
698;STANDARD ASW PREPLAN IDENTIFIER;1-2;Alphanumeric;;1.0;In Service;03 Dec 07
699;NON-STANDARD ASW PREPLAN IDENTIFIER;1-2;Integer;;1.0;In Service;03 Dec 07
803;SURVEILLANCE TRACK NUMBER;1-6;Instructive;;1.0;In Service;03 Dec 07
804;AEW NET CODE;4-4;Instructive;THE FOUR LETTER CODE IDENTIFYING AN AEW NET.;1.0;In Service;03 Dec 07
805;AEW NET NUMBER;4-4;Integer;THE FOUR DIGIT INCREMENTAL CODE IDENTIFYING AN AEW NET.;1.0;In Service;03 Dec 07
806;AEW NET QUALIFIER;1-1;Alphanumeric;THE ONE LETTER CODE QUALIFYING THE TYPE OF AEW NET.;1.0;In Service;03 Dec 07
